# timestep  cluster_id  size  avg_radius  ang_freq  ang_momentum  rg_sq  kurtosis  asphericity  xc  yc
41500000   1     625   60.605665 0.000024 0.924978 3677.842385 1.005255 0.018456 10.700491 4.940692
41600000   1     625   60.651792 0.000024 0.924739 3683.070425 1.004817 0.023164 10.608490 4.752516
41700000   1     625   60.771949 0.000024 0.921458 3697.465057 1.004577 0.025502 10.495160 4.615467
41800000   1     625   60.922962 0.000024 0.919948 3715.953858 1.004682 0.028966 10.360423 4.469727
41900000   1     625   61.025528 0.000024 0.920381 3728.381129 1.004562 0.032824 10.253758 4.283120
42000000   1     625   61.083793 0.000024 0.922299 3735.231217 1.004261 0.034178 10.118322 4.126930
42100000   1     625   61.140342 0.000024 0.921200 3742.040327 1.004137 0.032952 9.947664 3.999702
42200000   1     625   61.316121 0.000024 0.929524 3763.937811 1.004491 0.033564 9.943742 3.739532
42300000   1     625   61.355055 0.000024 0.926100 3769.108188 1.004882 0.034532 9.827788 3.504521
42400000   1     625   61.492969 0.000024 0.916676 3786.607557 1.005444 0.034038 9.778946 3.229366
42500000   1     625   61.523486 0.000024 0.925910 3790.958903 1.006052 0.034216 9.610512 3.022984
42600000   1     625   61.600765 0.000024 0.925594 3800.798814 1.006324 0.034465 9.446357 2.865017
42700000   1     625   61.690223 0.000024 0.925443 3811.850549 1.006314 0.033683 9.454617 2.686513
42800000   1     625   61.817438 0.000024 0.921330 3827.500694 1.006252 0.032396 9.237444 2.621574
42900000   1     625   61.935462 0.000024 0.921598 3842.412194 1.006542 0.031890 9.081977 2.566851
43000000   1     625   61.993502 0.000024 0.923382 3849.427368 1.006339 0.030283 8.879807 2.506172
43100000   1     625   62.093236 0.000024 0.914288 3861.889154 1.006396 0.028300 8.811935 2.484310
43200000   1     625   62.279200 0.000024 0.933713 3884.773300 1.006129 0.026516 8.715769 2.516681
43300000   1     625   62.369161 0.000024 0.927242 3895.611342 1.005743 0.022634 8.591920 2.491612
43400000   1     625   62.402489 0.000024 0.924640 3899.259273 1.005237 0.020959 8.459983 2.524201
43500000   1     625   62.534014 0.000024 0.924010 3915.420093 1.004954 0.018175 8.329309 2.602103
43600000   1     625   62.725081 0.000024 0.923925 3939.518782 1.005093 0.015535 8.164064 2.657570
43700000   1     625   62.843393 0.000024 0.929020 3954.686684 1.005390 0.012132 7.887559 2.721269
43800000   1     625   62.943773 0.000024 0.926149 3967.021069 1.005101 0.008357 7.646171 2.835047
43900000   1     625   63.099155 0.000023 0.923138 3986.902513 1.005388 0.004359 7.373976 2.790635
44000000   1     625   63.094374 0.000023 0.921861 3986.630924 1.005736 0.002754 7.116572 2.846647
44100000   1     625   63.264171 0.000023 0.917761 4007.825368 1.005454 0.003083 6.828151 2.966914
44200000   1     625   63.390383 0.000023 0.926404 4023.340826 1.004984 0.005183 6.574040 3.086777
44300000   1     625   63.466941 0.000023 0.927115 4033.061494 1.005004 0.008822 6.294997 3.268456
44400000   1     625   63.607240 0.000023 0.921424 4051.582378 1.005677 0.012751 5.989729 3.327157
44500000   1     625   63.617515 0.000023 0.914477 4052.577703 1.005379 0.015034 5.860718 3.538985
44600000   1     625   63.769786 0.000023 0.928004 4072.154117 1.005526 0.017156 5.619765 3.654898
44700000   1     625   63.898006 0.000023 0.922141 4088.886811 1.005871 0.020786 5.536673 3.763532
44800000   1     625   63.953784 0.000023 0.924646 4096.311530 1.006114 0.022465 5.416354 3.879198
44900000   1     625   64.052305 0.000023 0.923832 4109.151892 1.006317 0.026960 5.322719 3.979106
45000000   1     625   64.204715 0.000023 0.924088 4128.675144 1.006270 0.030545 5.222056 4.033150
45100000   1     625   64.332252 0.000023 0.928620 4145.522012 1.006661 0.029117 5.078090 4.165949
